question,answer
That one sounds great. Can you give the address and hours?,The address is castle street and the phone number is 01223748100.
"Great, thanks! I also need a place to stay, I'd prefer a guesthouse.",I found 24 guest houses for you. Any particular area you have in mind?
Yes please. The north side of town and only 4 star guesthouses please.,There are 8 guesthouses on the north side of town. May I suggest Acorn Guest House or Arbury Lodge Guesthouse? Both are moderate price range with 4 stars. Which would you like?
The acorn please. can you book that?,"Sure, how many days will you be staying and how many people in the room?"
"Actually, I'll hold off on booking for the moment, but could I also get information about a taxi.",Sure what would you like to know?
"Hello, we're planning on staying in Cambridge and would like to know if you have a train that departs around 12:00 from Cambridge proper.","Yes, can you tell me where you would like to travel to and what time?"
I'll be going to London Kings Cross on Friday. I need to arrive by 12:00,"The TR1502 puts you in London Kings Cross at 11:51, will that work for you?"
"Yes, please book that for 5 people.",I was able to book you 5 tickets for that train. Your reference number is XNQN9BN0 . Is there anything more I can assist you with?
"Yes, I'd like to find someplace to stay with free wifi in the centre of town, please.",alexander bed and breakfast is a cheap location. Shall I book?
I am actually looking for something in the more expensive range and it should also include free parking.,"There are two locations in the expensive range, Gonville hotel is a 3 star hotel and University Arms Hotel which is a 4 star hotel, which location would you prefer?"
I am looking for a hotel called alpha-milton guest house,The alpha-milton guest house is in the north part of town at 63 milton road.
book it for 2 people and 4 nights starting from tuesday.,I have successfuly booked the hotel for you. Your reference number is 1XPV9OMK . Is there anything else I may help you with?
"Yes, I am trying to find a hotel by the name of allenbell. Can you help me?",I've located Allenbell Guesthouse. It's in the east at address 517a coldham lane postcode cb13js. The contact number is 01223210353. Would you like to book a room?
Yes. I would like to book it for 8 people and 5 nights starting from tuesday.,"Your booking is confirmed, 8 people for 5 nights starting Tuesday at the Allenbell. Booking reference is YLPAOS85 . Do you need anything else?"
"Hello, I'm looking for a place to stay that is moderately priced and a star rating of 0.","There are two places that match those requirements, one in the north and one in the city centre. Would you like to hear more about these?"
Are you sure there aren't any in the south of town?,Sorry. There are no moderately-priced 0 star places in the south of town. Do you want to try some other criteria?
Could you try for the center part of town?,The cityroomz is a hotel in the centre part of town with a 0-rating in the moderate price range. Can I reserve a room for you there?
"Yes, I'd like to reserve it for 6 people for 4 nights starting Sunday, please.",The booking was successful. Your reference number is 3UKMLIWO .
I am also looking for a train into cambridge the same day please,What day would you like the train?
I really would like to try some Indian food while in town so please find me a restaurant that serves it on the East side,curry prince is a nice place. Do you want to book ?
Yeah. I'd like a table for 2 people on tuesday at 13:45.,Booking was successful. The table will be reserved for 15 minutes.Reference number is : LDY1DUF0 .
I would also like to get a place to stay too.,"There are 33 options for lodging in town. Do you have a preference for type, area, pricerange, or star rating?"
"Same area as the restaurant, moderate price range, and it doesn't have to have free parking.",I found 3 that match that criteria. I would recommend the Carolina Bed and Breakfast which is four stars. Would you like a reservation?
i am looking for a place to stay. The hotel should be in the type of hotel and should have a star of 4.,"You have three options: The Cambridge Belfry, which is inexpensive, the Huntingdon Marriott, which is expensive, both in the west, or University Arms, an expensive hotel in the centre."
do any of them have free wifi ?,All three of them offer both free parking and free wifi. Did you prefer the west or centre?
I really don't care you choose,"I recommend the University Arms Hotel, on Regent Street in the city centre. Would you like me to book it for you?"
Can you help me find a place to stay while in cambridge in the north that has free wifi?,We have about 12 different options for you. Do you have a preferred price range? Or do you prefer a hotel or guest house?
I would like one with 4 stars.,That narrowed it to eight choices. How about Home from Home? It has free internet and parking.
"That sounds like a perfect fit. Please book it for 4 nights starting this Friday, for 3 people.",I was able to book you for 4 nights for 3 people starting on Friday. The Reference number is : 0GLJEDPZ . Is there anything else you need?
I also need a train to norwich. I need to arrive by 8:15.,There are many options available. Do you know what day you will be leaving and what time you want to leave?
"I'd like the train for wednesday and it doesnt matter when I leave, just need to arrive by 08:15.",There is a train that leaves at 5:36.
Yes im looking to book a taxi from Cambride TownInfo Centre to a fancy restraunt rated 5 Stars!,Could you tell me what time you would like to leave?
"I'm sorry, I am actually looking for the postcode of King's College. Could you provide that for me?","Absolutely - King's College is located on King's Parade, postcode cb21st. Will you be needing anything else today?"
I am also looking for a place to stay that has a star of 4 and free parking.,"Certainly, would you like a specific area of town? Do you prefer a hotel or guesthouse?"
No preference on location but I would like a hotel. I would also like moderate pricing.,Unfortunately we don't have any moderate priced hotel type hotels. Would you prefer a different type or price range.
How about an expensive one?,there are 2 expensive hotels available
"Book one of them for two people, five nights, starting Wednesday.","I'm sorry, but neither are available on those days. Would you like to try a different starting day or number of nights?"
I need a place to stay in the north with a 4 star rating please.,I have 8 guesthouses in the north. Would you like some information on the Archway House? It has free parking and internet.
Is it in the cheap price range?,"No, it's moderately priced would you like another hotel?"
What hotels have free parking?,I have the archway house that offers free parking. Would you like to make reservations?
"No thank you, could I have the address with postcode and phone number?","The address is 52 gilbert road cb43pe, phone number 01223575314. Is there anything else you need today?"
Hi I am looking for a guesthouse to stay at that includes free wifi.,You can find a and b guest house on 124 tension road for a moderate price and it includes wifi.
Is that hotel in the North?,"That guesthouse actually is not located in the north. However, I can offer you ten different guesthouses all that have free internet access."
I am interested in a guesthouse in the north that includes free wifi please.,We have 10 guesthouses that meet your needs. Which price range do you prefer?
How about moderately priced?,"The Acorn Guesthouse is a moderately priced guesthouse in the north, and it includes free WiFi. Would you like to book it?"
"Sure. I'm traveling alone this time. Book me for 2 nights, beginning Wednesday.",I was able to book the room for you. The reference number is 3UQIM80C . Can I help you with anything else?
"Hi, I'm looking for any information that you have on the Lensfield hotel in Cambridge.","The Lensfield Hotel is an expensive, 3-star hotel in the south of town, with internet and parking. Would you like me to book it for you?"
"Yes, please. Can you also give me the phone number?","Sure, the phone number is 01223355017. How many days will you be staying, what day do you need to arrive, and how many people will be staying?"
I'm staying for 2 days and it's just myself. What train can I take to depart from the stansted airport that leaves at 19:30?,I only have trains that leave at 20:24 and later on a Friday from Stansted airport. Will this time and day work for you?
I'm actually looking for something on Saturday. Are there any trains on Saturday that leave at 19:30?,"Unfortunately, no trains leave at that time"
Hi! What can you tell me about the Lensfield Hotel?,Lensfield is an expensive hotel in the south.
"Ok great, could you book a room for me? I need it for 2 nights and there are 6 in my party.",Yes. what day will you be arriving?
I would like to book starting Thursday.,Will you be needing a reference number?
"Hi, do you think you can help me book a train that leaves after 15:45 on a Monday? Thanks.",I sure can. Where are you departing from and where are you headed?
I'm leaving from Cambridge and heading for Bishops Stortford.,"TR2530 leaves at 17:29, should i book it for you?"
How much is a ticket and how long is the train ride?,The ticket costs 10.10 pounds and the ride takes 38 minutes. Do you want me to book the train for you?
What time does the train arrive in Bishops Stortford? I also am looking for a place to stay that is 3 stars and in the moderate range.,The train would arrive at 18:07. Do you have a preferred area for the hotel to be located in?
So this is probably impossible but can you find me a 0-star hotel that offers free parking?,I don't have any 0 star hotels with parking available but I do have a couple of guesthouses available. Do you have a location preference?
"No, but I would like place in the moderate price range.","Well, I have the Archway House that would fit your needs. It's located in the North at 52 Gilbert Rd. Can I book this for you?"
What about a moderately priced 4 star hotel with free parking?,"Unfortunately there are no moderately priced 4 star hotels with free parking. Could I interest you in either a 2 star moderately priced hotel, or 4 star guest house?"
I think I'll go with my original 0 star. Archway House sounds fine. Can you reserve 3 nights arriving on Thursday for 3 people please?,I was able to make a booking for you. Your reference number is J7NF1FG6 .
ok I need a place to eat that serves portuguese food,Nandos serves Portuguese food. There's one in South Cambridge and one in the central area. Would you like me to make a reservation for you?
I am looking for a train leaving on wednesday arriving by 16:00.,Okay. What is your destination?
I am going to be leaving from London Liverpool Street and travelling to Cambridge.,"Sure, I can help with that. How close to 16:00 would you like to arrive?"
It doesn't matter. Just tell me when it departs so I can be there on time.,The best option for you is the train arriving at 15:07 and leaving at 13:39. Would you like me to book that for you?
"Not just yet. Could you give me the train ID, though?",The train ID is TR2826. Is there any other thing i can help you with?
"Hey, I'm looking for a cheap place to dine with indian cuisine preferably!",How about Royal Spice? That's in the north part of town.
"Sure, I'd like to try it, can you help me book a table for 4 people?","I can. What day and time will you be dining? Also, how many people will be in your party?"
"4 people at 17:45 on Monday. By the way, I need a hotel too, is that something you can help me out with?",i have reserved. Reference number is : TJ5MU21H .
"Great, thanks! Can you also help me find somewhere to stay?",I can definitely help you with that! Do you have an area or price range in mind?
"Please find me a htel in a moderate price range, no need for internet. The area doesn't matter.",I have many options available in the moderate price range. Are looking for a hotel or guesthouse?
I would like to stay at a guesthouse while I'm in cambridge. It doesn't need to have internet.,I'd recommend alpha-milton guest house in the north. It's a moderately priced three star hotel. Would you like a room?
No thanks - not yet. Does it have free parking?,Unfortunately it does not have free parking. What price range do you have in mind? I can find you one that does have parking
"I don't have any price range in mind, I just want a guesthouse with free parking on the north side","I would then recommend the acorn guest house, a moderately priced 4 star guesthouse located at 154 chesterton road. Would you like to book a room?"
I really would like to try a japanese restaurant while in Cambridge.,Wagamama is a Japanese restaurant on 36 Saint Andres Street. Would you like me to make a reservation for you?
I'd like to treat myself. Is this in the expensive range?,It is expensive. Shall I book it for you?
"Yes, if this restaurant is in the Centre. I also need the postcode and phone number please.",Of course. The phone is 01223462354 and the post code is cb23ar. Can I do anything else for you?
I also need a hotel in the cheap price range.,"I have located 2 hotel options, Alexander Bed and Breakfast and El Shaddai, both have internet and parking available. Would you like me to book one of these for you?"
Yes I would like a room for 3 nights please.,"Sure, when would you like to stay?"
I am looking for a guesthouse to stay at that has free wifi.,Ok. Were you hoping for a particular price range or part of town?
"I don't care about the part of town or the price range, but it needs to be a three star hotel.",The Hamilton Lodge would be perfect! It is a moderately priced 3 star guesthouse on the north side of town. Does that sound okay to you?
Does the The Hamilton Lodge have both free wifi and free parking?,"Yes, it does. Do you want to make a reservation?"
Yes please book the Hamilton Lodge.,"What night would you like me to book for you, and for how many people?"
I am looking for a restaurant in the moderate price range in the centre of town.,"There are many moderately priced restaurants that meet your criteria, what type of food are you looking for?"
I would like it to serve food from the americas.,Unfortunately I could not find any restaurants serving food from the Americas in the moderate price range.
How about european food?,There are 2. Did you want me to book one of them?
What are the names?,'Hotel du vin and bistro' and 'galleria'
"I would like to book a table for three on Friday, at 16:00.","Certainly, can I book your table at hotel du vin and bistro or would you prefer a table at galleria?"
i am looking for a place to stay. The hotel should be in the expensive price range and should have a star of 4.,how about huntingdon marriott hotel? i hear it's lovely.
Is that a guesthouse?,"No it is a hotel, would you like a reservation?"
"No, I really need a guesthouse. How about if we search for a cheap one instead?","Nothing is available, should I try a search for less than 4 stars?"
look for a cheap one.,There are 7 in that price range is there an area you prefer?
Hi- I need a place to stay that that includes free parking in the north end of Cambridge,Okay. We've got eleven matches for that description. Do you have a star rating you'd like to stay within?
"No, I don't care about that really. I'd like an expensive place though.","I'm not showing any that are listed as expensive. There are several moderately priced, 4 star guesthouses. Would that fit your needs?"
"Yes, I guess I can live with that.",How about the Acorn Guest House? It's a 4 star hotel with internet and parking.
Ok and what is their phone number?,The phone number is 0122335388. Can I help you with anything else?
Do you have any attractions in town to visit that you suggest? Do you have anything with boats near the hotel?,There is one. riverboat georgina. 01223902091 is their phone number. Is there anything else?
I'm looking for a restaurant in the centre of Cambridge which is pretty cheap in terms of prices.,"We have many places that meet that criteria, is there a type of food you would like to eat?"
"cheap food is preferred, but i'm not picky.","There are 15 places to choose from, what kind of food are you looking for in particular?"
I don't really care which type of food. You can just pick one and book for 5 people at 12:30 on thursday.,"I have booked a table for Dojo Noodle Bar for 5 people, reference number 14M7PHJH . The table will be reserved for 15 minutes starting at 12:30."
I need information on the hotel Limehouse please.,Limehouse is a guesthouse on the north side of town. It has a moderate price range and is 4 stars. Would you like to book at this guesthouse?
Could you please tell me if free parking and internet is available at the Limehouse?,"Yes, limehouse has both internet and parking. Would you like me to book you a room there?"
Yes but I'm also looking for an expensive restaurant that serves British food in the area.,It appears the screen is locked. Give me a moment. Let me see.
"Once you find a restaurant, I want to book a table for 5 people at 13:00 on tuesday. Please don't forget my reference number.",I will book the Limehouse for you.
Thanks can I please have the reference number?,"I'm sorry, but I'm experiencing some errors. Can you please restate your request?"
I am looking for a 2 star hotel with free wifi.,There are three hotel types available. Do you want a specific area or price range?
I am looking for a hotel near the city center moderately priced.,There aren't any that match your criteria in the centre. Any other suggestions?
I would like a hotel in the north please.,"Sure, we have 2 hotels in the north, ashley hotel and lovell lodge. Would you like to book one?"
Which one has nights available from Thursday to Tuesday?,I'm not sure. I will need to attempt a booking to give you that information. Which would you like to book?
Please book the Ashley hotel for 1 person for 5 nights starting on Thursday,You're all set! Your reference number is JUZ789Y1 . How else may I help you?
I need a place to stay in the east part of town,"Okay, I can help with that. What is your price range?"
"Cheap please, and it doesn't need free parking.","The allenbell, autumn house and leverton house fit your needs. Do you have a preference? I'd be happy to book a reservation."
No thank you I just need the information for the hotel please.,"The allenbell located 517a coldham lane, autumn house located 710 newmarket road and leverton house located 732-734 newmarket road. May i help you with anything else."
I will need a reservation afterall. Could you book it for 2 people starting Friday for 2 nights?,"Sure, do you want me to book the allenbell then?"
"The Autumn House, please.",No matching records found would you like to try another ?
"Hi, I will be in Cambridge soon and need a place to stay that has free parking.","I have 29 results for places to stay with free parking, what area are you looking to stay in?"
I am not particular about the area but it should be a hotel and 0 stars please.,"Unfortunately, I do not have any matches for your request."
How about a guesthouse with free parking and 0 stars?,"There are 2 options for guesthouses with 0 stars and free parking, the City Centre North B and B, and the El Shaddai"
"I'd like to book El Shaddai, 3 people for 4 nights, starting from Tuesday.","Unfortunately, the hotel was unable to accommodate that stay. We can try fewer days, or beginning on a different day, if you like."
Let`s try the beginning of a different day than.,"Sorry, I'm afraid a different day wouldn't work, either. Perhaps you'd like a shorter stay?"
I need to find a place to stay with four stars in a moderate price range.,I have 11 different options available. Did you have an area in mind for your stay?
No but I'd like it to include free wifi and be in some kind of guesthouse.,There are 11 hotels that match your search. Would the acorn guest house in the north work for you?
"Possibly. I'd like their address, and to know if they have free parking.",They do offer free parking. Their address is 154 chesterton road.
"Great! Also, I need to take a train from ely on Sunday.","OK, and what time will you be traveling?"
I'd really like to take my client out to a nice restaurant that serves indian food.,I show many restaurants that serve Indian food in that price range. What area would you like to travel to?
I am looking for an expensive indian restaurant in the area of centre.,"Might I recommend Saffron Brasserie? That is an expensive Indian restaurant in the center of town. I can book a table for you, if you like."
"Sure thing, please book for 6 people at 19:30 on Saturday.",Booking was successful. The table will be reserved for 15 minutes. Your Reference number is : RF00JUFQ .
Okay great! Thank you so much. Could you also help me find a 3 star hotel in the area. I don't need wifi either.,The alpha-milton guest house is in the north and is moderately priced. It has 3 stars and no internet or parking. Would you like to book a room?
That sounds great. Please book that now.,May I ask how many people are in your group?
"Hi, I'm looking for a theatre in town.",I have several theatres in town; most are in the center and there's one on the south side. Do you have a preference?
"Not particularly. Which do you recommend? If you can provide an address, and info on entrance fees for your favorite, that would be great, thanks.","There is a nice theatre in the centre called Mumford Theatre at Anglia Ruskin Enterprise, East Road. There are no entrance fee's listed. Would you like the phone number?"
"That's all, I also need some info on the aylesbray lodge guest house.",What would you like to know?
I just need to book it for 5 people for 3 nights starting wednesday.,Booking was unsuccessful. Can I book it for another day or for a shorter stay?
I am looking for a museum to visit? I'm pretty excited to be coming in a few weeks.,we have several including the museum of technology. would you like to purchase tickets?
What area of town is that in?,cambridge museum of technology is in the east side of town.
Great! Can I get the address and phone number?,"Their address is the old pumping station, cheddars lane, cb58ld. Their phone number is 01223368650. Will that be all for today?"
I'm also looking for a cheap guesthouse with free parking and free wifi.,Is there a certain area you prefer?
"Hi, you can help me by getting me some options about where to stay on the North end. Preferably a 4 star hotel",The acorn guest house is nice
"Are there any hotels available, instead of a guesthouse?",There are no 4 star hotels in the north part of town
"Ok, let's go with guesthouse. A moderately priced one, 4 stars.","home from home is located at 78-80 milton road, cb41la. can i give you the phone number?"
Do they have free parking?,yes they do . can we book?
"I don't need a room right now, but I would like to know if there is a Persian restaurant in the north.","There are no persian restaurants in the north, would you like me to run another search?"
I would like to take a train to leave cambridge.,"I have 1,414 trains that are departing Cambridge this week. What day will you be traveling on?"
I'm going to peterborough on wednesday,"The TR3347 meets your current criteria, but you have a lot of options. Would you like to narrow it down further by departure time or arrival time?"
I need to arrive by 20:30.,TR0797 leaves cambridge at 19:34 and arrives in peterborough at 20:24. Would you like to book tickets for this train?
Yes please. I need tickets for 5 people and a reference number.,Your booking was successful. The total for 5 people is 82.5 GBP and your reference number is 4G3J82OG . Is there anything else I can help with?
I need a guesthouse that has free wifi,There are lots of options. What area would you like to stay in?
Hello- I would like some information about visiting Corpus Christi please,Corpus christi is a college located in the centre of town. The phone number is 01223338000 and is located at king's parade.
Can I have the post code please?,The postcode is cb21rh.
Is there an entrance fee?,the admission is 2 pounds.
Can you also find me a place to stay in the centre?,"There are several places that are located in the same area, can you give me some more preferences?"
I'd like a moderately priced hotel with free wifi and parking.,"I have 4 available hotels in the centre. Two of them have a cheap price range, and two have an expensive range. Would one of these do?"
Can you locate me a hotel on the east side with free parking. Please provide me with the reference number.,We have listings for 5 hotels and 1 guesthouse on the east side with free parking. Do you have a price range in mind so we can narrow it down?
I would like one with four star. I don't care about the price.,"I have 5 guesthouses that meet that star requirement. The Allenbell, Autumn House, and Leverton House are all cheap. Carolina B&B and Warkworth House are moderate. Do you have a preference?"
I am looking for a 2 star hotel that also includes free wifi.,The ashley hotel is a 2 star moderately priced hotel that includes free wifi. Would you be interested in booking a room at this location?
Where is it located? I'm looking for something in the East.,"Express by Holiday Inn Cambridge is a 2 star hotel with free wifi. It is in the east, and is in the expensive price range."
What type of place is the Express?,Express by Holiday Inn Cambridge is a hotel.
Do they also have free parking?,"Yes, it has free parking and wifi. Would you like me to make a reservation for you at the express by holiday inn cambridge?"
I'm exhausted. Can you find me a guesthouse somewhere on the east side of town?,Sure. There are both moderate and cheap priced guesthouses in this area. Which would you prefer?
"It doesn't matter, and I don't need internet access.","If you have no particular requirements, you might like the Autumn House, which is an inexpensive 4 star guest house on the East side."
Does it include free internet?,Yes it does.
"I want to book it for one person, four nights starting on Sunday.","You can rest now, your reference number is BQ8VSRRZ . Is there anything else I can assist you with today?"
Can you help me find a hotel?,"I sure can, what would you like for your hotel?"
I'm looking for something moderately priced with a 4 star rating.,I have 11 hotels that would meet your criteria. Did you have a certain area that you would like to stay in?
"No, but I would like to have free wifi.",There are several that meet your criteria. Do you need free parking?
That does not matter. Which one would you recommend?,I recommend the a and b guest house. Do you want me to book it for you?
"Hi, can you help me find a guesthouse? I need free parking.",I found 21 results. What side of town would you like?
I would prefer the north side of town please.,"There are quite a lot of them in that area. Do you have a price range in mind, or a particular star rating you'd like me to look for?"
"Not really. I just need a hotel that can accommodate 6 people for 5 nights, starting Sunday.","Unfortunately, booking within your criteria was unsuccessful at all hotels. Could you change your number of days?"
I'm looking for a guesthouse to stay at with free wifi included please.,"Sure, is there a particular part of town you'd like to stay in?"
I do not care as long as it is moderately priced and has free parking.,"Arbury lodge guesthouse is in the north part of town, would you like to book there?"
Yes please. It needs to be for 4 people for 4 nights starting on Monday.,"Great! I've got it booked for you, and your reference number is BDXD5TFL . Is there anything else I can help you with?"
I need to find a hotel in the north part of town.,"We have quite a selection of lodgings in the north. Do you have a price range preference, or additional needs, to narrow down our search?"
"Yes, I am looking for a 4 star hotel.",We have 8 guesthouses with a 4 star rating. 7 of the them are moderately priced and one is in the cheap range. Do you have a preference?
I need a cheap hotel in Cambridge.,I have 10 cheap hotels available. Which area of town are you looking to stay in?
I would like to stay in the west area.,I have finches bed and breakfast or the cambridge belfry. Would you like to book a room at one of them?
I am looking for information and would appreciate the help. Can you help with a train?,I can give you all kinds of information as well as book a ticket. Where are you going and when?
I want to go to Cambridge on Wednesday.,Where will you leave from?
I will be leaving from ely.,Would you like to specify a departure or arrival time?
I need to arrive by 08:45,How many tickets please
Can you please help me find a train? May I ask that it comes at 10:45 and leaves on a monday? Thankyou.,"Yes, and what is your destination?"
"Norwhich, please. From Cambridge.",I'm sorry. The earliest train departs at 11:36 and arrives at 12:55. Would you like to book that train ?
Yes for one person please. i will need the reference number.,"Booking was successful, the total fee is 17.6 GBP payable at the station, your reference number is I8HVTE6S . Will that be all?"
I need a hotel room with i need free parking.,"Great, I have many hotels with free parking. Do you have a particular area in mind?"
"Hello! Can you tell me about places to stay in the north area of town? I'll be on a business trip, so I do need free wifi.","I have several options that meet your needs. I would recommend the Avalon, unless you need free parking."
"I do not need parking, is the Avalon moderately priiced?","Yes, the Avalon is in the moderate price range. Would you like to book a room?"
"I would like to book a train out of Cambridge, please.",I'd by happy to help. Where would you like to arrive?
I want to go to london liverpool street.,On what day and time will you be traveling?
Tuesday leaving sometime after 18:45.,"Ok, TR 3515 leaves on Tuesday at 19:59. Would you like to book it?"
"Yes, that sounds great.",How many seats will you need for this trip?
Could you help me locate a 4 star lodging on the north side of town?,Sure. How about the avalon? They also have free internet as well.
Sure that would be lovely.,"Alright, for how many people and for how long would you like to book this?"
"Can I get it for 3 people, 4 nights and we will be there Thursday. Thank you","I was unable to get you that booking, perhaps a different day or length of stay?"
"Sure, how about a different hotel in the same price range?",There are 7 guest houses in the same price range . Archway house and Arbury Guest House are on the same road. Would you like me to book one?
"Hello, I'm looking for a 1 star hotel with free parking in the west.","We don't have any hotels that meet those specifications. Would you like a different area, or perhaps a different star rating?"
Can we try a 4 star rating instead?,Do you have a price range that you are looking for?
I do not have a price range just need a hotel booked for 7 people.,"I'd recommend the huntingdon marriott hotel. If you'd like, I can see if they have an availability. What day are you arriving?"
"Hi, i want an expensive place to stay in the town centre please.","There are 2 places, gonville hotel and university arms hotel, any other preference or questions before I book?"
"Yes, do either include free wifi or free parking?","Yes, both of them have free wifi & parking. Would you like to book this for you? Just tell me which hotel you prefer."
Book the gonville hotel for 3 people and 3 nights starting Tuesday. May I have the reference number too?,I have booked your hotel. Your reservation number is C0ASBZHA
I need a place to eat? How about some place in the centre of the town and in moderate price range?,Is there a type of food you are interested in having?
yes british food,"There are 4 places that would suit your needs. Could I recommend, Restaurant One Seven? It's very popular this time of year."
"sure, can you reserve a table for friday for me?",Sure. What time would you like the table for?
"12:45, Friday. 7 people. Reference number please.",Booking was successful. The table will be reserved for 15 minutes. Reference number is : 0DSRHJ06 .
Perfect. I am also looking to stay at the finches bed and breakfast. Can you tell me about it?,it is a cheap 4 star guest house in the west. can we book?
I'm looking for a college in the centre of town.,Downing College is on Regent Street and admission is free.
"Thanks, could I please have their phone number and postcode?","The phone number for Downing College is 01223334860, and their postcode is cb21dq."
"Great, thank you! I'm also in need of a place to stay. It needs to be in the south and I'd like it to have free wifi.",The Aylesbray Lodge is a guest house with 4 stars. Would you like to book there?
Is the Aylesbray Lodge cheap?,"The Aylesbray is moderately priced, but has free parking and internet. For cheap, there is Rosa's Bed and Breakfast."
Can you tell me where the Cambridge Contemporary Art Gallery is located?,"Yes, it is located at 6 Trinity Steet, postcode cb21su. Do you need any more information?"
What is the phone number?,The phone number is 01223324222.
what is their entry fee?,The entrance fee is free.
i also want a place to stay which has a parking and has a star 4,I have 19 places that match that criteria. Is there any area of town you'd like to stay in?
I would like for it to include free parking. The area doesn't matter. What do you recommend?,Acorn guest house offers free parking. It's in north part of town and is moderately priced.
"I'm looking for places to go, can you guide me?","I would love to assist you today. I can guide you to attractions, restaurants, and hotels. What would you like to do?"
I'd like to visit an attraction in the west. Suggest something for me please.,What about the Cafe Jello Gallery? It' a free museum.
That sounds great. What is their phone number and postcode?,"Their postcode is cb30af, phone number 01223312112. Is there anything else you need?"
I am looking for a hotel with free parking and wifi.,There are 29 hotels that fit your criteria. Do you have an area or price range that you prefer?
"Not necessarily, but I am looking for a 4-star hotel. Does that narrow it down?",There are still a fair number of selections to choose from. How about the Allenbell? It is a budget-priced guesthouse that fits your criteria. Its location is 517a Coldham Lane.
I was wondering if you could help me with the train schedule.,Of course. Where would you like to travel?
I need to travel from Stansted Airport to Cambridge on Monday.,I can help you with that. Do you have a specific time frame in mind?
Yes no later than 5:15 I have to be there by 20:20.,The earliest I have is 05:24. Will that work?
I am sorry I meant to leave after 15:15 so that will be fine.,I have TR1188 leaving at 5:24 and arriving at 5:52. Would you like to book tickets?
Can you book it for me and get a reference number ?,Absolutely! How many tickets do you need?
"I am looking for an expensive hotel to stay at in Cambridge, please.",There are 5 to choose from (two with 4 star ratings). Which side of town would you like to be close to?
"I don't care what part of town, just so that it has a 4 star rating.",There are two options - the University Arms Hotel in the centre and the Huntingdon Marriott Hotel in the west. Do you have a preference?
The University Arms Hotel. Can you book that for 5 nights please?,What day would you like to stay and how many people will be staying?
"I am looking for a place to stay, that is a 2 star hotel on the east side",express by holiday inn cambridge is a 2 star hotel in the east.
Is it expensive and does it have free parking?,It is expensive and it has free parking.
"Okay, great! What's the address and postcode for that place?","The address is 15-17 norman way, coldhams business park, and the postcode is cb13lh."
"Yes, I need a hotel that offers free wifi & parking.",There are 8 to choose from with your preference. Is there a certain area or price range you'd prefer?
I need one in the moderate price range and a guesthouse would be great.,I have 12 results here. Do you prefer one with a certain number of stars or in a certain area?
Not really. Is there one you would recommend for someone who was never been to Cambridge before?,I think acorn guest house would be perfect. Would you like more information?
I'm looking for a cheap hotel.,"alexander bed and breakfast is a guesthouse east of Cambridge center that is cheap, would you like more information?"
Does it have a star of 4. I don't care if it has free parking.,"Alexander bed and breakfast does have a 4 star rating, would you like help to book a room?"
"Actually, you mentioned its in the east. I really prefer something in the centre of town thats cheap and 4-star rated. It can be a guesthouse or hotel.",The Alexander Bed and Breakfast is a cheap 4 star guesthouse in the centre of town. Would you like me to book it for you?
"Yes. I'm travelling with my family, so I need a room for 7 people for 4 nights, arriving Thursday.","Sorry, that booking was unavailable. Perhaps you'd like a different day or a shorter stay?"
I'm looking for a place to stay on the east side that includes free parking.,"I can help you with that! First, let me get more information so that I can assist you better. Are you looking for a guesthouse or hotel?"
I would like a hotel with 3 stars and with free wifi please.,There are none in the East. Perhaps another criteria change?
How about the north part of town?,There's the Hamilton Lodge. It's a moderate price guesthouse that has both free parking and wifi. Would you like to make a reservation?
"Yes, please book it for one person for 4 nights starting Friday.",How many people are in your party?
Just myself for 4 nights starting friday please.,I made a reservation for 1 person at the hamilton lodge for 4 nights and for 1 person. Here's their phone number 01223365664. Have a nice stay!
I'd like to find a guesthouse to stay.,No problem. We have 24 to choose from. Any specifics?
I'm looking for one with free parking and wifi and which has a 3-star rating.,"Okay, there are three: Bridge Guest House in the south, Hamilton Lodge in the north, and Hobsons House in the west. Would one of these work for you?"
Can I have the address for Hamilton Lodge?,Certainly. It's located at 156 chesterton road. Anything else you'd like to know?
"I'm looking for train tickets, can you help with that?","Yes, Where will you be arrive from and going to? I also need a date and time."
I want to go to peterborough and depart from cambridge.,There are many trains going to peterborough from cambridge. What day and time do you want to leave?
I'd like to leave Thursday after 8:30 please.,I have train TR6009 that leaves at 08:34 and will arrive in Peterborough at 09:24. Would that work for you?
What is the travel time?,The travel time is 50 minutes.
looking for places to go in town. The attraction should be in the type of museum,We have tons of museums to choose from. Did you have a specific area in mind?
How about centre?,The Primavera is a museum type attraction in centre. Would you like more information?
"Yes, I also need the entrance fee and the number.","The primavera's entrance fee is free, its phone number is 01223357708"
I also need to find a guesthouse in the moderate price range that is rated by 2 stars and will include free wifi.,we dont have that guest house within your price range. can we try any other?
"Rather than a guest house, do you have a hotel that meets those specifications?","There are no 2 star hotels in the centre, but 2 in the north, are you interested in those?"
"Hi, I want to find an architecture attraction in the west please.",I am not showing an architecture in the west. Would you be interested in a different type of attraction or a different area?
Are there any museums in the west?,Yes. There are 7 museums in the west. I can recommend the cambridge country folk museum and kettle's yard. Would either of those interest you?
The folk museum sounds interesting. Can I get the address and entrance fee?,Their address is 2-3 castle street and the fee is 3.50 pounds. Is there anything else that I can help you with?
Yes - I'm looking for a 3-star place to stay. Something moderately priced.,There are 4 guesthouses that meet your criteria. The Hobsons House is popular. Would you like to book it?
